customer_id,segment,region,acquisition_channel,signup_date,tenure_months,monthly_revenue_gbp,annual_revenue_gbp,credit_score,products_held,support_tickets_90d,digital_engagement_score,avg_payment_delay_days,estimated_clv_gbp,churned,churn_date
NX-00217,Personal Loan,North West,Organic Search,2023-05-17,1,215.6,2587.14,703,1,1,13.9,1.9,75.46,1,2023-06-16
NX-00218,Auto Finance,London,Organic Search,2024-02-05,5,294.91,3538.9,669,1,1,7.7,2.2,1754.71,0,
NX-00219,Auto Finance,South East,Partnership,2023-08-18,11,91.11,1093.3,719,4,1,16.8,2.0,1116.07,0,
NX-00220,Mortgage Refinance,East Anglia,Paid Ads,2023-05-08,27,508.46,6101.49,632,2,2,75.5,0.1,11923.33,0,
NX-00221,Auto Finance,London,Paid Ads,2023-04-14,15,407.63,4891.58,663,1,3,51.4,5.4,4993.49,0,
NX-00222,Business Line of Credit,North West,Direct,2023-07-05,8,408.97,4907.6,680,1,4,42.9,4.1,1145.11,1,2023-09-22
NX-00223,Personal Loan,London,Referral,2024-02-01,42,269.91,3238.91,628,1,0,21.3,1.9,8407.66,0,
NX-00224,Business Line of Credit,Wales,Referral,2023-06-27,17,404.37,4852.49,682,2,3,73.3,0.9,9057.99,0,
NX-00225,Personal Loan,Midlands,Referral,2023-12-23,37,85.68,1028.17,723,1,1,65.1,3.0,1859.28,0,
NX-00226,Personal Loan,East Anglia,Paid Ads,2023-01-06,10,154.02,1848.27,785,2,2,79.1,0.4,2425.86,0,
NX-00227,Mortgage Refinance,East Anglia,Direct,2023-12-07,4,436.23,5234.82,639,2,1,40.7,17.7,5038.51,0,
NX-00228,Business Line of Credit,North West,Organic Search,2023-11-03,1,390.16,4681.93,729,1,4,90.0,0.4,3413.91,0,
NX-00229,Mortgage Refinance,East Anglia,Paid Ads,2023-02-05,18,342.2,4106.43,571,2,0,24.8,0.2,2155.87,1,2024-03-07
NX-00230,Auto Finance,London,Partnership,2023-11-23,1,289.29,3471.53,679,4,1,40.7,2.8,2430.07,0,
NX-00231,Auto Finance,London,Paid Ads,2023-12-22,5,263.74,3164.87,683,3,1,25.7,1.9,3415.42,0,
NX-00232,Business Line of Credit,Midlands,Organic Search,2023-10-08,10,587.42,7049.06,724,3,0,27.6,3.8,10691.08,0,
NX-00233,Business Line of Credit,North West,Organic Search,2024-01-30,11,262.67,3152.03,651,2,1,49.7,0.4,4964.45,0,
NX-00234,Business Line of Credit,East Anglia,Partnership,2023-10-27,12,451.94,5423.24,693,1,0,27.3,1.4,9016.14,0,
NX-00235,Personal Loan,Scotland,Direct,2023-01-14,2,204.66,2455.94,740,2,0,18.0,2.1,143.26,1,2023-03-05
NX-00236,Auto Finance,Midlands,Organic Search,2023-08-25,6,352.0,4223.98,618,3,0,64.7,1.8,5667.18,0,
NX-00237,Personal Loan,Wales,Partnership,2023-10-12,13,158.18,1898.22,572,2,2,4.9,2.6,2989.69,0,
NX-00238,Personal Loan,South East,Organic Search,2023-11-26,49,193.25,2318.98,739,3,2,68.1,0.3,6087.31,0,
NX-00239,Auto Finance,London,Partnership,2023-02-19,18,318.26,3819.15,625,4,2,21.6,2.1,4232.89,0,
NX-00240,Personal Loan,North West,Direct,2024-05-10,35,81.1,973.18,705,2,2,14.4,2.4,1475.99,0,
NX-00241,Mortgage Refinance,London,Partnership,2023-09-18,20,470.84,5650.14,787,2,1,53.3,6.4,5767.85,0,
NX-00242,Mortgage Refinance,London,Organic Search,2024-03-31,12,515.1,6181.2,726,2,2,41.3,2.5,6850.83,0,
NX-00243,Mortgage Refinance,South East,Paid Ads,2023-04-20,2,532.69,6392.24,626,1,1,60.4,2.4,4474.57,0,
NX-00244,Business Line of Credit,Midlands,Referral,2023-07-16,15,429.4,5152.85,599,1,2,52.6,5.0,8566.61,0,
NX-00245,Personal Loan,London,Paid Ads,2024-01-13,13,206.25,2475.02,637,2,3,76.2,0.2,3753.77,0,
NX-00246,Mortgage Refinance,Wales,Paid Ads,2023-09-09,12,810.64,9727.69,689,1,3,10.5,3.1,16739.73,0,
NX-00247,Business Line of Credit,Midlands,Referral,2023-03-29,9,342.59,4111.13,666,2,0,65.9,5.0,3597.24,0,
NX-00248,Mortgage Refinance,South East,Direct,2024-05-02,10,577.18,6926.11,754,3,3,41.7,0.3,10302.59,0,
NX-00249,Mortgage Refinance,London,Paid Ads,2023-11-09,5,715.2,8582.35,716,4,0,49.7,5.0,7759.87,0,
NX-00250,Mortgage Refinance,Scotland,Organic Search,2023-01-26,10,250.2,3002.45,639,3,1,50.3,4.6,1926.57,0,
NX-00251,Personal Loan,North West,Referral,2023-09-19,3,196.09,2353.05,726,1,3,32.4,0.0,1784.4,0,
NX-00252,Business Line of Credit,North West,Paid Ads,2023-05-24,22,201.55,2418.61,762,1,1,21.8,0.8,4444.19,0,
NX-00253,Mortgage Refinance,North West,Direct,2023-03-01,2,847.84,10174.04,662,1,0,44.7,0.5,5341.37,0,
NX-00254,Personal Loan,South East,Organic Search,2023-12-22,1,211.32,2535.88,706,1,1,63.1,2.1,2736.63,0,
NX-00255,Personal Loan,North West,Referral,2023-09-25,8,203.23,2438.71,631,2,5,69.8,7.4,569.03,1,2024-05-06
NX-00256,Business Line of Credit,Midlands,Organic Search,2023-03-16,15,176.46,2117.54,672,1,1,50.3,2.8,3026.31,0,
NX-00257,Mortgage Refinance,North West,Organic Search,2023-01-03,8,444.33,5331.91,630,2,4,30.3,2.8,7775.71,0,
NX-00258,Auto Finance,East Anglia,Paid Ads,2023-03-04,4,250.02,3000.2,748,1,2,39.4,0.4,3675.24,0,
NX-00259,Business Line of Credit,South East,Organic Search,2023-08-24,11,649.64,7795.67,652,2,1,63.0,3.3,9322.32,0,
NX-00260,Personal Loan,London,Organic Search,2024-03-23,5,223.75,2685.02,704,3,4,48.3,6.6,2192.77,0,
NX-00261,Auto Finance,East Anglia,Direct,2024-03-21,37,157.77,1893.19,714,4,0,44.7,1.7,3920.48,0,
NX-00262,Mortgage Refinance,South East,Organic Search,2023-08-17,35,590.43,7085.1,850,4,4,47.9,3.4,13225.53,0,
NX-00263,Personal Loan,Midlands,Paid Ads,2024-01-25,9,89.83,1077.91,665,1,5,64.8,1.0,1006.05,0,
NX-00264,Business Line of Credit,Scotland,Partnership,2023-10-02,5,208.19,2498.24,637,3,0,62.0,0.9,2696.02,0,
NX-00265,Mortgage Refinance,London,Direct,2023-01-18,18,588.01,7056.16,676,2,0,71.5,0.6,9878.62,0,
NX-00266,Auto Finance,South East,Paid Ads,2023-03-21,1,349.58,4194.98,633,2,0,35.1,0.8,122.35,1,2023-04-20
NX-00267,Auto Finance,North West,Organic Search,2023-08-03,9,326.7,3920.4,653,3,1,7.3,1.3,3316.01,0,
NX-00268,Auto Finance,North West,Partnership,2023-06-20,5,440.37,5284.4,720,1,3,71.5,2.5,3390.82,0,
NX-00269,Business Line of Credit,London,Referral,2024-04-29,35,467.94,5615.25,643,4,1,45.5,4.6,10809.36,0,
NX-00270,Personal Loan,North West,Organic Search,2023-11-25,1,190.21,2282.47,710,2,3,21.2,1.0,1331.44,0,
NX-00271,Auto Finance,London,Partnership,2023-09-12,11,192.72,2312.63,712,1,1,15.6,0.6,2698.07,0,
NX-00272,Auto Finance,London,Organic Search,2024-01-22,18,358.61,4303.31,693,1,3,48.5,1.8,6401.17,0,
NX-00273,Mortgage Refinance,Scotland,Referral,2023-05-06,9,272.28,3267.4,716,3,2,62.4,4.7,3621.37,0,
NX-00274,Mortgage Refinance,London,Paid Ads,2023-09-12,1,823.06,9876.66,663,2,3,46.8,1.5,9506.29,0,
NX-00275,Business Line of Credit,Midlands,Partnership,2023-03-13,50,533.2,6398.44,569,3,1,57.6,7.3,15116.33,0,
NX-00276,Business Line of Credit,East Anglia,Partnership,2023-02-07,10,782.67,9392.08,683,1,0,60.4,0.9,6026.59,0,
NX-00277,Auto Finance,London,Referral,2023-11-20,13,321.15,3853.75,684,1,1,30.2,4.3,6069.66,0,
NX-00278,Auto Finance,South East,Referral,2023-07-23,3,363.61,4363.36,659,3,1,71.4,1.9,4581.53,0,
NX-00279,Auto Finance,East Anglia,Direct,2023-06-21,9,267.83,3213.92,715,1,5,39.1,0.3,2718.44,0,
NX-00280,Auto Finance,Midlands,Direct,2023-08-11,7,286.54,3438.45,722,1,2,59.4,1.0,4713.54,0,
NX-00281,Mortgage Refinance,Scotland,Referral,2023-08-05,1,362.27,4347.24,691,1,1,25.4,5.9,3803.83,0,
NX-00282,Personal Loan,Scotland,Organic Search,2023-09-02,1,93.14,1117.65,685,1,2,31.7,0.0,1303.92,0,
NX-00283,Business Line of Credit,Midlands,Paid Ads,2023-12-02,25,444.63,5335.62,747,2,4,28.7,4.2,7003.0,0,
NX-00284,Personal Loan,East Anglia,Referral,2023-07-10,3,177.05,2124.59,620,1,4,38.3,5.0,1239.34,0,
NX-00285,Business Line of Credit,South East,Referral,2023-10-25,3,280.12,3361.48,661,3,0,57.5,0.4,3529.56,0,
NX-00286,Personal Loan,North West,Paid Ads,2023-11-16,9,126.08,1512.91,734,2,0,17.0,9.8,970.79,0,
NX-00287,Business Line of Credit,Midlands,Partnership,2023-07-01,20,424.22,5090.65,709,3,2,58.8,6.2,5642.14,0,
NX-00288,Business Line of Credit,Midlands,Paid Ads,2023-11-30,1,277.89,3334.73,667,2,2,22.6,0.6,97.26,1,2023-12-30
NX-00289,Personal Loan,London,Referral,2024-01-18,12,201.4,2416.78,701,2,2,9.6,0.8,3876.93,0,
NX-00290,Business Line of Credit,Wales,Organic Search,2023-07-24,1,281.93,3383.14,649,2,0,54.5,5.1,3552.3,0,
NX-00291,Personal Loan,Scotland,Paid Ads,2023-12-27,1,195.35,2344.22,688,1,2,31.8,2.4,68.37,1,2024-01-26
NX-00292,Personal Loan,South East,Referral,2023-07-18,1,110.96,1331.49,717,1,2,39.4,7.7,1669.91,0,
NX-00293,Mortgage Refinance,North West,Organic Search,2023-11-28,25,348.02,4176.27,751,2,2,9.7,11.6,6821.24,0,
NX-00294,Business Line of Credit,South East,Organic Search,2023-06-14,1,112.91,1354.92,716,1,1,71.4,1.3,790.37,0,
NX-00295,Personal Loan,South East,Organic Search,2023-08-30,1,170.38,2044.6,754,1,1,30.5,0.3,1133.05,0,
NX-00296,Business Line of Credit,North West,Direct,2024-01-23,8,609.03,7308.34,600,2,3,38.7,3.6,10231.68,0,
NX-00297,Auto Finance,North West,Organic Search,2023-05-10,26,401.79,4821.44,558,3,1,42.9,7.7,9984.39,0,
NX-00298,Personal Loan,North West,Partnership,2023-08-15,4,199.44,2393.33,559,3,3,44.3,0.5,2582.8,0,
NX-00299,Auto Finance,North West,Referral,2023-05-02,7,129.92,1559.03,741,3,2,24.7,12.7,318.3,1,2023-11-27
NX-00300,Personal Loan,Midlands,Referral,2023-02-13,1,230.63,2767.59,713,1,3,54.2,0.7,1937.31,0,
NX-00301,Personal Loan,London,Referral,2024-03-26,8,193.54,2322.48,640,4,1,17.9,0.3,3183.73,0,
NX-00302,Business Line of Credit,London,Partnership,2023-07-15,12,367.15,4405.86,658,3,1,39.5,2.1,6296.7,0,
NX-00303,Business Line of Credit,North West,Referral,2023-12-24,11,576.96,6923.49,698,1,2,31.0,4.9,6259.99,0,
NX-00304,Auto Finance,Midlands,Referral,2023-07-23,5,339.24,4070.83,640,3,1,58.2,1.3,5105.5,0,
NX-00305,Auto Finance,North West,Paid Ads,2024-04-11,5,446.92,5363.09,635,2,1,83.0,1.2,6882.63,0,
NX-00306,Mortgage Refinance,Midlands,Direct,2024-04-02,1,309.15,3709.85,643,1,2,49.8,0.7,4760.97,0,
NX-00307,Business Line of Credit,East Anglia,Organic Search,2023-11-14,6,247.43,2969.21,639,1,1,20.3,12.8,4416.7,0,
NX-00308,Personal Loan,Midlands,Paid Ads,2023-09-14,1,110.46,1325.53,682,2,1,42.8,1.3,1701.1,0,
NX-00309,Auto Finance,East Anglia,Paid Ads,2023-01-17,20,267.2,3206.38,771,2,2,10.5,3.3,3834.3,0,
NX-00310,Personal Loan,London,Paid Ads,2023-09-29,47,275.29,3303.48,624,4,1,68.9,0.4,8960.7,0,
NX-00311,Business Line of Credit,North West,Paid Ads,2023-01-09,49,338.93,4067.2,675,1,4,60.3,1.8,9252.87,0,
NX-00312,Personal Loan,South East,Partnership,2023-09-06,28,143.87,1726.41,705,2,2,66.0,4.8,3172.28,0,
NX-00313,Personal Loan,Midlands,Partnership,2024-03-12,12,205.04,2460.45,709,1,1,52.6,10.6,3372.87,0,
NX-00314,Mortgage Refinance,East Anglia,Referral,2023-07-20,16,646.47,7757.68,652,2,7,60.1,0.6,12897.14,0,
NX-00315,Mortgage Refinance,London,Organic Search,2023-02-28,4,184.48,2213.78,714,4,0,12.0,0.3,2711.87,0,
NX-00316,Auto Finance,London,Referral,2024-01-10,13,373.18,4478.13,703,2,2,48.2,13.1,7053.05,0,
NX-00317,Business Line of Credit,Midlands,Organic Search,2024-01-28,8,334.82,4017.86,655,2,3,37.0,2.4,2695.32,0,
NX-00318,Personal Loan,South East,Paid Ads,2023-05-20,9,173.85,2086.25,605,3,1,60.2,1.3,2859.91,0,
NX-00319,Personal Loan,London,Paid Ads,2023-04-29,19,265.1,3181.15,617,1,2,31.8,9.7,3061.86,0,
NX-00320,Personal Loan,East Anglia,Referral,2023-02-10,4,167.01,2004.16,721,4,1,35.1,1.5,1227.55,0,
NX-00321,Business Line of Credit,London,Organic Search,2024-02-03,5,220.86,2650.28,758,2,3,65.0,0.8,1777.9,0,
NX-00322,Auto Finance,South East,Direct,2023-11-18,36,172.09,2065.05,680,2,2,18.8,4.9,4095.68,0,
NX-00323,Auto Finance,South East,Direct,2023-11-27,1,287.67,3452.05,757,3,0,66.8,1.1,1913.01,0,
NX-00324,Personal Loan,Scotland,Organic Search,2023-09-24,9,159.94,1919.26,677,2,1,48.8,1.2,1231.52,0,
NX-00325,Mortgage Refinance,North West,Organic Search,2023-01-08,34,528.92,6347.05,617,2,2,21.0,1.8,9996.61,0,
NX-00326,Auto Finance,South East,Partnership,2023-07-02,13,257.9,3094.77,668,3,1,18.7,3.5,2437.13,0,
NX-00327,Business Line of Credit,London,Referral,2024-04-24,11,581.39,6976.63,762,1,3,63.6,5.5,7528.94,0,
NX-00328,Auto Finance,London,Partnership,2023-05-14,4,291.98,3503.78,646,1,1,32.9,0.8,5109.67,0,
NX-00329,Business Line of Credit,London,Paid Ads,2023-06-30,5,190.81,2289.75,672,4,3,26.2,1.4,2471.03,0,
NX-00330,Personal Loan,Scotland,Organic Search,2024-02-08,26,228.99,2747.9,745,1,2,68.7,2.1,4327.95,0,
NX-00331,Business Line of Credit,London,Paid Ads,2024-02-27,11,667.82,8013.78,741,2,1,13.4,0.1,6544.59,0,
NX-00332,Auto Finance,Scotland,Partnership,2023-12-21,10,302.39,3628.73,696,1,2,79.0,3.6,3810.17,0,
NX-00333,Personal Loan,London,Organic Search,2023-03-13,1,193.95,2327.44,709,1,1,33.7,2.5,1629.21,0,
NX-00334,Personal Loan,Wales,Partnership,2024-05-12,1,133.21,1598.48,738,3,2,62.2,0.4,2098.01,0,
NX-00335,Personal Loan,Midlands,Paid Ads,2023-04-23,46,165.45,1985.44,696,2,0,63.3,0.4,3879.87,0,
NX-00336,Personal Loan,South East,Organic Search,2023-04-17,6,210.17,2522.07,750,2,4,42.3,6.8,441.36,1,2023-10-12
NX-00337,Mortgage Refinance,South East,Paid Ads,2023-10-17,12,689.77,8277.22,716,4,0,35.0,3.4,13519.46,0,
NX-00338,Auto Finance,South East,Organic Search,2023-11-09,1,325.68,3908.16,671,3,0,52.8,1.5,2849.7,0,
NX-00339,Business Line of Credit,London,Referral,2023-04-27,16,656.35,7876.14,703,1,5,32.6,1.2,6661.9,0,
NX-00340,Personal Loan,Wales,Organic Search,2023-04-30,37,185.91,2230.9,658,2,1,68.4,1.1,4294.48,0,
NX-00341,Business Line of Credit,London,Partnership,2023-05-27,12,274.18,3290.16,626,3,1,12.0,3.2,3838.51,0,
NX-00342,Business Line of Credit,London,Organic Search,2023-11-23,1,277.9,3334.83,617,1,1,72.6,0.6,4474.24,0,
NX-00343,Personal Loan,South East,Referral,2024-02-19,12,254.06,3048.78,668,2,5,27.4,13.1,2756.6,0,
NX-00344,Business Line of Credit,East Anglia,Direct,2023-07-29,20,550.92,6611.08,697,1,0,47.3,3.5,11569.39,0,
NX-00345,Business Line of Credit,North West,Referral,2023-10-23,7,206.2,2474.42,779,1,1,77.5,0.4,1732.09,0,
NX-00346,Auto Finance,South East,Referral,2024-02-02,29,273.24,3278.87,702,4,1,72.9,0.4,5259.86,0,
NX-00347,Auto Finance,East Anglia,Paid Ads,2023-04-13,14,276.14,3313.73,690,3,2,52.5,3.1,5412.43,0,
NX-00348,Personal Loan,Scotland,Organic Search,2023-05-04,32,134.91,1618.9,674,1,2,55.0,1.4,3446.9,0,
NX-00349,Business Line of Credit,East Anglia,Organic Search,2023-09-02,13,236.65,2839.82,660,3,4,34.8,3.2,3644.43,0,
NX-00350,Auto Finance,London,Referral,2024-01-14,1,228.11,2737.34,687,1,0,61.5,3.8,3033.89,0,
NX-00351,Business Line of Credit,Scotland,Direct,2023-12-22,5,296.06,3552.78,664,2,0,44.3,2.3,518.11,1,2024-02-19
NX-00352,Mortgage Refinance,Wales,Direct,2023-07-28,3,312.03,3744.36,662,3,3,58.3,0.9,4150.0,0,
NX-00353,Auto Finance,North West,Paid Ads,2024-02-25,33,356.33,4275.9,725,2,2,52.1,2.4,7482.83,0,
NX-00354,Personal Loan,South East,Partnership,2024-03-03,20,196.98,2363.72,630,3,2,57.3,1.6,2412.97,0,
NX-00355,Personal Loan,South East,Referral,2024-01-28,15,152.15,1825.83,666,2,2,52.7,6.6,3195.21,0,
NX-00356,Auto Finance,North West,Organic Search,2023-11-10,5,124.35,1492.25,642,2,1,93.2,4.0,826.96,0,
NX-00357,Personal Loan,London,Organic Search,2024-02-08,2,162.06,1944.67,686,4,3,42.2,2.9,907.51,0,
NX-00358,Business Line of Credit,North West,Referral,2023-04-19,19,487.74,5852.85,726,1,1,53.1,0.1,5291.95,0,
NX-00359,Mortgage Refinance,Midlands,Direct,2024-01-12,8,409.59,4915.12,699,2,1,54.0,13.9,4444.09,0,
NX-00360,Business Line of Credit,Midlands,Organic Search,2023-12-14,3,270.5,3246.05,667,2,1,74.0,2.5,3124.33,0,
NX-00361,Business Line of Credit,Midlands,Organic Search,2023-02-19,13,404.01,4848.09,731,3,1,38.6,0.9,8342.75,0,
NX-00362,Auto Finance,North West,Referral,2024-02-08,1,316.81,3801.67,728,2,4,68.7,2.7,110.88,1,2024-03-09
NX-00363,Business Line of Credit,London,Partnership,2023-04-15,5,160.01,1920.11,682,3,1,63.0,5.1,1456.08,0,
NX-00364,Business Line of Credit,London,Direct,2024-02-24,8,596.02,7152.25,767,2,3,34.5,2.3,6049.62,0,
NX-00365,Mortgage Refinance,North West,Organic Search,2024-01-08,2,332.63,3991.57,703,1,3,96.9,4.5,232.84,1,2024-03-06
NX-00366,Business Line of Credit,East Anglia,Organic Search,2023-01-27,58,365.04,4380.46,701,4,1,41.3,1.6,13287.39,0,
NX-00367,Mortgage Refinance,London,Direct,2024-03-31,3,697.19,8366.29,613,2,3,34.0,2.7,9516.65,0,
NX-00368,Mortgage Refinance,Midlands,Direct,2023-10-15,1,538.8,6465.65,587,2,1,42.3,1.6,8109.0,0,
NX-00369,Personal Loan,North West,Paid Ads,2023-09-14,3,245.77,2949.19,683,3,3,26.0,2.3,4300.9,0,
NX-00370,Personal Loan,London,Organic Search,2023-09-30,20,273.22,3278.65,734,2,1,37.9,0.6,4781.36,0,
NX-00371,Personal Loan,London,Direct,2023-05-17,7,92.42,1109.03,698,2,0,45.2,2.7,808.67,0,
NX-00372,Personal Loan,Midlands,Paid Ads,2023-12-06,11,234.12,2809.47,732,3,1,37.2,11.6,2540.23,0,
NX-00373,Personal Loan,London,Direct,2023-10-28,1,259.53,3114.35,657,3,1,57.2,4.3,3360.9,0,
NX-00374,Auto Finance,South East,Organic Search,2024-04-24,1,259.94,3119.23,684,2,1,40.0,1.2,90.98,1,2024-05-24
NX-00375,Personal Loan,South East,Paid Ads,2023-11-18,8,162.23,1946.73,680,2,3,55.9,6.0,1816.94,0,
NX-00376,Personal Loan,Midlands,Paid Ads,2023-02-01,23,65.22,782.61,580,4,3,43.9,6.8,1027.17,0,
NX-00377,Mortgage Refinance,South East,Paid Ads,2023-02-14,30,637.16,7645.94,778,2,1,73.6,0.6,16948.51,0,
NX-00378,Personal Loan,South East,Partnership,2023-09-22,1,50.0,600.0,745,1,2,87.2,0.2,630.0,0,
NX-00379,Auto Finance,Scotland,Direct,2023-01-30,10,367.5,4410.06,731,2,3,37.9,2.5,7074.46,0,
NX-00380,Personal Loan,London,Direct,2023-03-25,34,94.94,1139.28,750,1,0,50.9,1.9,1993.74,0,
NX-00381,Personal Loan,Scotland,Organic Search,2023-06-15,6,263.44,3161.3,654,3,2,18.8,3.8,2581.72,0,
NX-00382,Auto Finance,North West,Paid Ads,2023-11-12,24,321.7,3860.42,723,1,1,42.9,1.0,6080.17,0,
NX-00383,Auto Finance,North West,Organic Search,2023-01-01,2,370.72,4448.61,654,1,5,7.5,1.4,259.5,1,2023-03-02
NX-00384,Mortgage Refinance,South East,Partnership,2023-09-06,38,398.08,4777.0,688,4,2,41.5,0.9,8777.74,0,
NX-00385,Auto Finance,London,Organic Search,2023-09-18,19,183.32,2199.88,584,3,2,28.7,1.0,2374.04,0,
NX-00386,Auto Finance,London,Organic Search,2023-03-04,39,148.91,1786.92,671,2,0,67.3,0.0,4273.72,0,
NX-00387,Personal Loan,South East,Organic Search,2024-04-27,15,245.47,2945.67,595,1,1,29.5,2.1,2319.71,0,
NX-00388,Personal Loan,Midlands,Referral,2023-06-13,6,219.78,2637.32,611,3,1,56.6,1.9,2999.95,0,
NX-00389,Auto Finance,Wales,Paid Ads,2023-11-17,38,345.87,4150.48,677,4,1,84.7,1.3,9926.56,0,
NX-00390,Auto Finance,Scotland,Organic Search,2023-11-30,4,313.32,3759.78,641,2,2,72.9,2.3,438.64,1,2024-02-05
NX-00391,Mortgage Refinance,Scotland,Paid Ads,2023-07-20,5,601.58,7218.97,698,2,3,49.7,1.5,9474.9,0,
NX-00392,Business Line of Credit,London,Referral,2023-08-10,16,382.08,4585.0,772,1,3,55.1,1.7,8023.75,0,
NX-00393,Business Line of Credit,London,Referral,2023-06-01,20,468.14,5617.67,645,2,0,69.4,0.0,10486.32,0,
NX-00394,Auto Finance,East Anglia,Organic Search,2023-05-12,37,221.45,2657.44,665,2,1,24.4,0.2,5425.6,0,
NX-00395,Personal Loan,Wales,Direct,2023-04-24,3,159.44,1913.23,716,3,0,27.6,0.5,1116.05,0,
NX-00396,Mortgage Refinance,London,Organic Search,2024-04-06,22,976.5,11717.99,643,1,0,44.2,0.6,21873.59,0,
NX-00397,Mortgage Refinance,Midlands,Partnership,2023-08-05,18,525.84,6310.06,640,2,1,30.3,1.8,9018.13,0,
NX-00398,Business Line of Credit,North West,Organic Search,2023-07-15,1,163.69,1964.27,655,1,0,60.6,6.2,1604.16,0,
NX-00399,Auto Finance,London,Paid Ads,2023-10-08,6,257.31,3087.75,728,1,1,23.7,1.6,4502.97,0,
NX-00400,Auto Finance,Scotland,Paid Ads,2023-07-21,4,205.4,2464.78,582,1,4,64.5,3.0,1869.12,0,
NX-00401,Personal Loan,East Anglia,Paid Ads,2024-04-27,5,189.55,2274.64,633,2,3,41.2,0.1,3317.18,0,
NX-00402,Mortgage Refinance,East Anglia,Paid Ads,2023-05-15,56,386.6,4639.15,764,1,3,18.2,5.8,12854.32,0,
NX-00403,Business Line of Credit,South East,Direct,2023-08-22,14,392.46,4709.54,509,4,1,17.7,0.4,4258.21,0,
NX-00404,Mortgage Refinance,Scotland,Paid Ads,2023-05-21,17,409.02,4908.29,672,3,1,40.1,1.0,4151.59,0,
NX-00405,Personal Loan,North West,Paid Ads,2023-07-15,52,191.83,2301.97,764,2,3,27.5,5.1,5706.97,0,
NX-00406,Mortgage Refinance,East Anglia,Partnership,2024-05-12,6,425.89,5110.68,785,3,1,61.5,0.9,7453.08,0,
NX-00407,Business Line of Credit,East Anglia,Paid Ads,2023-02-12,22,466.39,5596.73,723,1,1,68.8,0.9,8325.14,0,
NX-00408,Personal Loan,Scotland,Organic Search,2023-02-26,7,296.91,3562.98,744,3,2,29.1,2.8,4884.25,0,
NX-00409,Mortgage Refinance,North West,Organic Search,2024-02-24,28,346.84,4162.06,627,4,2,19.7,7.0,4977.13,0,
NX-00410,Personal Loan,Wales,Referral,2023-05-22,2,223.43,2681.18,632,1,2,57.2,0.7,1094.81,0,
NX-00411,Personal Loan,London,Organic Search,2023-07-29,41,50.0,600.0,774,4,4,30.9,2.9,1015.0,0,
NX-00412,Mortgage Refinance,London,Referral,2023-03-13,3,485.08,5821.01,665,1,4,41.8,2.8,6960.96,0,
NX-00413,Mortgage Refinance,North West,Partnership,2023-08-12,5,554.34,6652.03,576,1,3,54.5,3.2,6014.54,0,
NX-00414,Business Line of Credit,Scotland,Paid Ads,2023-01-27,19,322.76,3873.1,703,1,1,34.1,8.8,4970.48,0,
NX-00415,Auto Finance,London,Organic Search,2023-05-08,7,147.01,1764.1,669,4,2,68.0,0.5,2572.65,0,
NX-00416,Business Line of Credit,Scotland,Referral,2023-04-16,13,415.05,4980.66,684,2,2,66.0,3.2,1888.5,1,2023-06-26
NX-00417,Personal Loan,East Anglia,Paid Ads,2023-06-14,8,271.93,3263.12,549,2,2,40.1,0.6,2284.19,0,
NX-00418,Personal Loan,North West,Organic Search,2023-08-03,18,171.21,2054.56,534,1,3,77.3,1.1,2876.38,0,
NX-00419,Auto Finance,London,Referral,2023-03-12,3,334.69,4016.23,696,1,3,33.9,1.5,351.42,1,2023-06-07
NX-00420,Auto Finance,Midlands,Referral,2023-07-23,1,380.15,4561.81,663,3,4,9.5,5.4,133.05,1,2023-08-22
NX-00421,Auto Finance,London,Referral,2023-06-02,4,487.72,5852.62,654,2,2,44.3,0.2,682.81,1,2023-07-27
NX-00422,Auto Finance,South East,Direct,2023-03-08,9,205.82,2469.8,701,1,1,44.5,4.0,3673.83,0,
NX-00423,Personal Loan,Midlands,Referral,2023-03-31,2,123.05,1476.64,637,1,1,66.6,7.3,1808.88,0,
NX-00424,Business Line of Credit,South East,Paid Ads,2023-09-17,6,382.01,4584.11,665,1,0,11.9,0.2,2406.66,0,
NX-00425,Personal Loan,North West,Direct,2023-12-28,7,216.93,2603.11,655,2,2,40.6,4.7,3416.59,0,
NX-00426,Business Line of Credit,North West,Partnership,2023-08-16,1,118.31,1419.71,728,3,2,77.5,0.3,786.75,0,
NX-00427,Business Line of Credit,South East,Paid Ads,2023-03-20,12,504.99,6059.86,576,2,4,2.5,9.9,9544.29,0,
NX-00428,Mortgage Refinance,London,Paid Ads,2023-04-06,30,542.24,6506.88,644,1,2,31.3,5.1,13284.87,0,
NX-00429,Business Line of Credit,North West,Paid Ads,2023-12-15,2,350.59,4207.05,739,1,2,48.9,3.6,245.41,1,2024-01-19
NX-00430,Personal Loan,North West,Partnership,2023-11-26,12,205.53,2466.37,633,1,3,24.5,2.4,863.23,1,2024-03-27
NX-00431,Personal Loan,South East,Organic Search,2024-04-13,15,233.38,2800.55,686,3,5,23.1,7.6,2858.89,0,
NX-00432,Auto Finance,London,Paid Ads,2024-01-17,7,372.24,4466.9,771,2,1,86.5,0.4,6253.66,0,
NX-00433,Auto Finance,London,Organic Search,2023-09-03,16,291.18,3494.17,688,1,1,24.6,0.4,1630.61,1,2024-11-09
NX-00434,Personal Loan,Scotland,Paid Ads,2023-09-29,7,199.56,2394.74,797,1,3,70.9,5.2,2654.17,0,
